학원명,학원주소,Latitude,Longitude,가점척도,,,,,,,,,,,,,,,
어린음악대어린화가들왕선원학원,"대구광역시 달성군 다사읍 대실역북로1길 29-4 , 4층 일부 (다사읍, 대산빌딩)",35.8602095,128.4641678,2,,,,,,,,,,,,,,,
다사소리숲음악학원,대구광역시 달성군 다사읍 다사역로 5,35.8631059,128.4588986,2,,,,,,,,,,,,,,,
계명컴퓨터학원,"대구광역시 달성군 다사읍 달구벌대로 812 , 상가 2층 (다사읍, 강창하이츠)",35.8610178,128.4608471,2,,,,,,,,,,,,,,,
아이비츠명곡학원,"대구광역시 달성군 화원읍 명천로 222 , 3층 (화원읍)",35.7994077,128.4944784,2,,,,,,,,,,,,,,,
보성계명음악학원,"대구광역시 달성군 다사읍 서재로30길 17 , 2층 (다사읍, 서재보성타운)",35.8768778,128.4997319,2,,,,,,,,,,,,,,,
명곡늘푸른학원,"대구광역시 달성군 화원읍 비슬로508길 22 , 2층 (화원읍,향유교회)",35.8000184,128.4954503,2,,,,,,,,,,,,,,,
장예한음악학원,대구광역시 달성군 화원읍 화암로 69  301호 일부,35.7978949,128.4960876,2,,,,,,,,,,,,,,,
뮤엠영어명곡어학원,"대구광역시 달성군 화원읍 화암로 69 , 3층 (화원읍)",35.7978949,128.4960876,2,,,,,,,,,,,,,,,
표현필아트미술학원,"대구광역시 달성군 화원읍 비슬로 2545 , 화원 이진캐스빌 110동 4층(409,410호) (화원읍)",35.8029325,128.4949705,2,,,,,,,,,,,,,,,
라이크입시학원,"대구광역시 달성군 다사읍 대실역북로 11 , 5층  (다사읍)",35.8582034,128.4664314,2,,,,,,,,,,,,,,,
쥴리어드음악학원,"대구광역시 달성군 화원읍 화암로 120 , 205호 (화원읍, 명곡미래빌4단지)",35.798101,128.4998716,2,,,,,,,,,,,,,,,
예일영수학원,"대구광역시 달성군 화원읍 비슬로 2597 , 7층 (화원읍)",35.8047842,128.5005441,2,,,,,,,,,,,,,,,
지앤비(GnB)스페셜입시학원,"대구광역시 달성군 유가읍 테크노상업로 120 , 401호 (유가읍, 엠스퀘어플러스)",35.6930616,128.4631245,2,,,,,,,,,,,,,,,
논공유나이티드어학원,"대구광역시 달성군 논공읍 논공로9길 38 , 2층 (논공읍)",35.7307069,128.439896,2,,,,,,,,,,,,,,,
아가페피아노학원,대구광역시 달성군 구지면 창리로11길 33 (구지면),35.6585798,128.4129748,2,,,,,,,,,,,,,,,
비엔나음악학원,"대구광역시 달성군 화원읍 성암로1길 19 , 4층 (화원읍)",35.8019945,128.5097984,2,,,,,,,,,,,,,,,
거꾸로보기미술학원,"대구광역시 달성군 다사읍 서재로 120 , 2층 (다사읍, 서재화진금봉타운)",35.8743781,128.4989542,2,,,,,,,,,,,,,,,
이재우입시학원,"대구광역시 달성군 논공읍 논공로21길 14-16 , 2층 (논공읍)",35.7304406,128.4458849,2,,,,,,,,,,,,,,,
아뜰리에호연미술학원,"대구광역시 달성군 현풍면 테크노중앙대로 325-51 , 호연빌1층 (현풍면)",35.6921852,128.4504959,2,,,,,,,,,,,,,,,
D&J영수학원,"대구광역시 달성군 다사읍 달구벌대로 790 , 상가동 2층 (다사읍, 강창1차삼산타운)",35.8616634,128.4582935,2,,,,,,,,,,,,,,,
두손음악학원,"대구광역시 달성군 화원읍 성암로 16-27 , 1층 (화원읍)",35.8006654,128.5095089,2,,,,,,,,,,,,,,,
피아노치는아이들음악학원,"대구광역시 달성군 화원읍 명곡로 10 , 2층 (화원읍, 명곡미래빌2단지 상가)",35.799377,128.495287,2,,,,,,,,,,,,,,,
더셀파학원,"대구광역시 달성군 다사읍 달구벌대로174길 17-7 , 3층 (다사읍)",35.8577888,128.4620002,2,,,,,,,,,,,,,,,
줄리앙미술학원,"대구광역시 달성군 논공읍 논공로9길 42 , 2층일부 (논공읍)",35.7307652,128.4402291,2,,,,,,,,,,,,,,,
위즈덤입시외국어학원,대구광역시 달성군 화원읍 명천로 216 (화원읍),35.7996181,128.4950318,2,,,,,,,,,,,,,,,
하버드독서실,"대구광역시 달성군 화원읍 명천로 194 , 4층 (화원읍)",35.8003937,128.4973335,2,,,,,,,,,,,,,,,
아이엘이(ILE)학원,대구광역시 달성군 다사읍 달구벌대로 848 (다사읍),35.8597545,128.4627246,2,,,,,,,,,,,,,,,
미소어학원,"대구광역시 달성군 화원읍 명곡로 14 , 4층 (화원읍)",35.7984248,128.4961097,2,,,,,,,,,,,,,,,
전창신수학학원,"대구광역시 달성군 화원읍 인흥길 35 , 3층 (화원읍)",35.8009462,128.499064,2,,,,,,,,,,,,,,,
대구화원점멘토즈독서실,"대구광역시 달성군 화원읍 명천로 234 , 4층 (화원읍)",35.7989202,128.4931156,2,,,,,,,,,,,,,,,
늘푸른독서실,"대구광역시 달성군 논공읍 논공로5길 148 , 2층 (논공읍)",35.7294396,128.4438277,2,,,,,,,,,,,,,,,
더함동아학원,대구광역시 달성군 화원읍 화암로 65,35.7977988,128.4957772,2,,,,,,,,,,,,,,,
사관입시학원,"대구광역시 달성군 화원읍 비슬로 2717 , 4층 (화원읍)",35.8096813,128.5122841,2,,,,,,,,,,,,,,,
화진음악학원,"대구광역시 달성군 다사읍 서재로 113 , 2층 (다사읍)",35.8736496,128.4971641,2,,,,,,,,,,,,,,,
수입시학원,"대구광역시 달성군 화원읍 비슬로 2723 , 5층(501호) (화원읍)",35.8099234,128.5127758,2,,,,,,,,,,,,,,,
리더스독서실,대구광역시 달성군 다사읍 달구벌대로 838 (다사읍),35.8605828,128.4617983,2,,,,,,,,,,,,,,,
빈음악학원,대구광역시 달성군 화원읍 비슬로539길 35 대곡역 삼성래미안 상가 205호 204호일부,35.8113563,128.5071062,2,,,,,,,,,,,,,,,
솔바람음악학원,"대구광역시 달성군 화원읍 비슬로539길 35 , 상가 202호 (화원읍, 대곡역 래미안)",35.8113359,128.506995,2,,,,,,,,,,,,,,,
지앤비(GnB)영어수학학원,대구광역시 달성군 화원읍 명천로 236 (화원읍),35.7988749,128.492956,2,,,,,,,,,,,,,,,
예쁜소리음악학원,대구광역시 달성군 다사읍 대실역북로1길 29-1 (다사읍),35.8599876,128.4644588,2,,,,,,,,,,,,,,,
웃는아이미술학원,대구광역시 달성군 다사읍 대실역북로1길 29-1 (다사읍),35.8599876,128.4644588,2,,,,,,,,,,,,,,,
멘토수학학원,"대구광역시 달성군 다사읍 달구벌대로 859 , 5층일부 (다사읍, 동강타워)",35.859157,128.4640691,2,,,,,,,,,,,,,,,
해법영어학원,대구광역시 달성군 화원읍 성암로1길 5  2층,35.8018192,128.5094709,2,,,,,,,,,,,,,,,
삼성영어학원,"대구광역시 달성군 현풍면 테크노상업로 46 , 6002호 (현풍면)",35.6921852,128.4504959,2,,,,,,,,,,,,,,,
자유미술학원,"대구광역시 달성군 논공읍 남리길 40-10 (논공읍,남리마을회관)",35.7241984,128.4494027,2,,,,,,,,,,,,,,,
어린음악대서재원음악학원,"대구광역시 달성군 다사읍 서재로20길 15-6 , 1층 일부 (다사읍)",35.8718784,128.4987067,2,,,,,,,,,,,,,,,
동경피아노학원,대구광역시 달성군 다사읍 죽곡1길 42 죽곡이편한세상상가 301동 203호,35.8545113,128.4630097,2,,,,,,,,,,,,,,,
이제마체질독서실,대구광역시 달성군 화원읍 비슬로 2709  2층,35.809397,128.5115265,2,,,,,,,,,,,,,,,
ELITE-GnB외국어학원,"대구광역시 달성군 다사읍 달구벌대로 889 , 5층(502호) (다사읍, 대흥빌딩)",35.857449,128.4664303,2,,,,,,,,,,,,,,,
버클리음악학원,"대구광역시 달성군 다사읍 대실역북로1길 6 , 201호 (다사읍,죽곡휴먼시아1단지)",35.8595737,128.4666244,2,,,,,,,,,,,,,,,
한우리독서논술학원,"대구광역시 달성군 화원읍 명천로 241 , 명곡미래빌5단지 상가 204,205호 (화원읍)",35.7979143,128.4928178,2,,,,,,,,,,,,,,,
뮤즈음악학원,대구광역시 달성군 다사읍 대실역북로 26 대실역청아람 2단지 상가 232동209호,35.8585706,128.4686601,2,,,,,,,,,,,,,,,
뮤직트리피아노학원,대구광역시 달성군 현풍면 현풍중앙로10길 80 (현풍면),35.6960668,128.4490636,2,,,,,,,,,,,,,,,
계명청아람음악학원,대구광역시 달성군 다사읍 대실역북로 38 대실역청아람 1단지 상가 120동215호,35.8606858,128.4691742,2,,,,,,,,,,,,,,,
옥포뮤엠영어학원,"대구광역시 달성군 옥포면 비슬로 2199 , 2층 (옥포면)",35.7885094,128.4623689,2,,,,,,,,,,,,,,,
아이비티(IBT)일등어학원 명곡제1학원,"대구광역시 달성군 화원읍 화암로 71 , 402호  (화원읍)",35.7980284,128.496292,2,,,,,,,,,,,,,,,
차수학논공스마트학원,"대구광역시 달성군 논공읍 논공로9길 66 , 3층 (논공읍)",35.7305003,128.4426541,2,,,,,,,,,,,,,,,
행복한아이그린미술학원,대구광역시 달성군 현풍면 현풍동로 67 (현풍면),35.696223,128.4506755,2,,,,,,,,,,,,,,,
윤선생영어숲서재학원,"대구광역시 달성군 다사읍 서재로 140 , 2층 (다사읍)",35.8759665,128.4972727,2,,,,,,,,,,,,,,,
탑플러스입시학원,대구광역시 달성군 논공읍 남리길 32-3 (논공읍),35.72442,128.4494338,2,,,,,,,,,,,,,,,
예일투탑학원,"대구광역시 달성군 화원읍 성화로4길 5 , 1층 (화원읍)",35.801317,128.4910991,2,,,,,,,,,,,,,,,
뮤엠영어학원,대구광역시 달성군 다사읍 서재로 113 (다사읍),35.8736496,128.4971641,2,,,,,,,,,,,,,,,
눈높이러닝센터서재학원,"대구광역시 달성군 다사읍 서재로 117 , 5층 (다사읍)",35.8739043,128.4970405,2,,,,,,,,,,,,,,,
눈높이러닝센터화원학원,"대구광역시 달성군 화원읍 화원로 10 , 상가동 106동 2층(203호) (화원읍, 영남APT)",35.8060175,128.5009114,2,,,,,,,,,,,,,,,
눈높이러닝센터유천학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 201호 (화원읍)",35.8105507,128.5087576,2,,,,,,,,,,,,,,,
이펀수학영어학원,대구광역시 달성군 논공읍 남리길 6 (논공읍),35.726581,128.4483195,2,,,,,,,,,,,,,,,
청담독서실,"대구광역시 달성군 다사읍 달구벌대로 879 , 3층 (다사읍)",35.8579782,128.4657071,2,,,,,,,,,,,,,,,
눈높이러닝센터명곡학원,"대구광역시 달성군 화원읍 명곡로 14 , 301호,302호 (화원읍)",35.7984248,128.4961097,2,,,,,,,,,,,,,,,
정대장어학원,"대구광역시 달성군 다사읍 대실역북로 9 , 6층(601호) (다사읍)",35.8580474,128.466219,2,,,,,,,,,,,,,,,
쇼팽음악학원,"대구광역시 달성군 논공읍 논공로11길 34-11 (논공읍,새생명교회)",35.7307074,128.4407428,2,,,,,,,,,,,,,,,
능률영어학원,"대구광역시 달성군 다사읍 죽곡1길 42 , 301동 301호 (다사읍)",35.8545113,128.4630097,2,,,,,,,,,,,,,,,
IBTjunior영어학원,"대구광역시 달성군 화원읍 비슬로 2613 , 3층 (화원읍)",35.8052159,128.5022983,2,,,,,,,,,,,,,,,
눈높이러닝센터강창학원,"대구광역시 달성군 다사읍 달구벌대로 805-1 , 3층 (다사읍)",35.862702,128.4598596,2,,,,,,,,,,,,,,,
한솔플러스영어수학학원,대구광역시 달성군 화원읍 성암로1길 9  2층,35.8019086,128.5096385,2,,,,,,,,,,,,,,,
에듀확인영어학원,"대구광역시 달성군 다사읍 달구벌대로 844 , 5층 (다사읍)",35.8600975,128.4623723,2,,,,,,,,,,,,,,,
라벨비음악학원,"대구광역시 달성군 다사읍 다사역로 60 , 203호 (다사읍)",35.8680143,128.4570533,2,,,,,,,,,,,,,,,
계명창의미술학원,대구광역시 달성군 다사읍 다사역로 60 다사이편한세상 301동 202호,35.8680143,128.4570533,2,,,,,,,,,,,,,,,
문영부어학원,"대구광역시 달성군 다사읍 달구벌대로 844 , 3층,4층 (다사읍, 동산연합정형외과)",35.8600975,128.4623723,2,,,,,,,,,,,,,,,
죠이피아노학원,"대구광역시 달성군 화원읍 성암로 25 , 상가동102호 (화원읍, 대구본리2단지)",35.8013846,128.5103588,2,,,,,,,,,,,,,,,
키움학원,"대구광역시 달성군 화원읍 명곡로 16 , 201호 (화원읍)",35.7982452,128.4961595,2,,,,,,,,,,,,,,,
구정남수학전문학원,"대구광역시 달성군 다사읍 달구벌대로 875 , 5층 (다사읍)",35.858268,128.46536,2,,,,,,,,,,,,,,,
스피드컴퓨터학원,"대구광역시 달성군 현풍읍 현풍동로 8 , 2층 (현풍읍)",35.6918671,128.447449,2,,,,,,,,,,,,,,,
공터영어플레이팩토학원,"대구광역시 달성군 다사읍 대실역북로1길 19 , 3층 (다사읍)",35.8593974,128.465102,2,,,,,,,,,,,,,,,
큰나무영어학원,"대구광역시 달성군 화원읍 성암로1길 19 , 4층 (화원읍)",35.8019945,128.5097984,2,,,,,,,,,,,,,,,
SM영어학원,"대구광역시 달성군 다사읍 달구벌대로 866 , 5층 일부 (다사읍)",35.8593802,128.4466289,2,,,,,,,,,,,,,,,
능률주니어랩영어학원,"대구광역시 달성군 다사읍 다사역로 39 , 3층 (다사읍)",35.8655629,128.4574865,2,,,,,,,,,,,,,,,
특별한음악미술학원,대구광역시 달성군 다사읍 대실역북로1길 5-1 (다사읍),35.8583949,128.4663174,2,,,,,,,,,,,,,,,
윤선생영어숲달성논공학원,대구광역시 달성군 논공읍 논공로9길 66 (논공읍),35.7305003,128.4426541,2,,,,,,,,,,,,,,,
대실참조은독서실,대구광역시 달성군 다사읍 대실역북로 12 (다사읍),35.8578501,128.4668988,2,,,,,,,,,,,,,,,
경대수학학원,대구광역시 달성군 다사읍 죽곡2길 6 (다사읍),35.8569029,128.4615145,2,,,,,,,,,,,,,,,
시스템수학학원,대구광역시 달성군 화원읍 화원로 29-2  2층,35.8070258,128.4990367,2,,,,,,,,,,,,,,,
머리맑음독서실,"대구광역시 달성군 화원읍 비슬로 2707 , 4~5층 (화원읍)",35.809148,128.5111564,2,,,,,,,,,,,,,,,
다그림미술학원,"대구광역시 달성군 화원읍 화암로 69 , 301호 (화원읍)",35.7978949,128.4960876,2,,,,,,,,,,,,,,,
웅진씽크빅학습센터서재학원,"대구광역시 달성군 다사읍 서재로30길 2 , 2층 일부 (다사읍)",35.8757469,128.4974086,2,,,,,,,,,,,,,,,
대실머리맑음독서실,"대구광역시 달성군 다사읍 달구벌대로 859 (다사읍,동강타워)",35.859157,128.4640691,2,,,,,,,,,,,,,,,
배선생영어학원,"대구광역시 달성군 화원읍 비슬로 2703 , 4층 (화원읍)",35.8089618,128.5108598,2,,,,,,,,,,,,,,,
케이에스(KS)수학학원,"대구광역시 달성군 다사읍 달구벌대로 878 , 5층, 7층 (다사읍)",35.8593802,128.4466289,2,,,,,,,,,,,,,,,
리틀계명피아노학원,"대구광역시 달성군 다사읍 대실역북로 16 , 죽곡청아람푸르지오상가 111동 101호 (다사읍,죽곡청아람 푸르지오1단지)",35.8508076,128.465932,2,,,,,,,,,,,,,,,
뮤엠영어다사어학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 701호 (다사읍)",35.8581285,128.465523,2,,,,,,,,,,,,,,,
준기타교실실용음악학원,"대구광역시 달성군 다사읍 죽곡1길 16-6 , 1층 (다사읍)",35.8572081,128.4632468,2,,,,,,,,,,,,,,,
EiE고려대학교국제어학원,"대구광역시 달성군 화원읍 비슬로 2723 , 6층 (화원읍)",35.8099234,128.5127758,2,,,,,,,,,,,,,,,
예인음악학원,대구광역시 달성군 논공읍 남리3길 1 (논공읍),35.7240721,128.4501459,2,,,,,,,,,,,,,,,
뮤직이너스음악학원,"대구광역시 달성군 다사읍 대실역남로2길 20-8 , 2층 (다사읍)",35.8571497,128.4650567,2,,,,,,,,,,,,,,,
웰영어학원,"대구광역시 달성군 다사읍 달구벌대로 861 , 6층 (다사읍)",35.8593802,128.4466289,2,,,,,,,,,,,,,,,
닥터캡영어학원,"대구광역시 달성군 다사읍 대실역북로1길 6 , 3층(302호,303호) (다사읍, 죽곡휴먼시아1단지)",35.8595737,128.4666244,2,,,,,,,,,,,,,,,
유림독서실,"대구광역시 달성군 다사읍 서재로 120 , 124동 205호 (다사읍,서재화진금봉타운)",35.8743781,128.4989542,2,,,,,,,,,,,,,,,
1수학학원,대구광역시 달성군 유가면 테크노상업로 96 (유가면),35.693267,128.4601102,2,,,,,,,,,,,,,,,
더베스트수학학원,"대구광역시 달성군 다사읍 대실역북로1길 15 , 401호 (다사읍)",35.8591111,128.4654945,2,,,,,,,,,,,,,,,
해님과친구들학원,"대구광역시 달성군 화원읍 비슬로 2717 , 5층 (화원읍)",35.8096813,128.5122841,2,,,,,,,,,,,,,,,
웅진씽크빅학습센터다사학원,"대구광역시 달성군 다사읍 대실역북로1길 15 , 402호 (다사읍)",35.8591111,128.4654945,2,,,,,,,,,,,,,,,
이우승수학전문학원,"대구광역시 달성군 화원읍 화암로 71 , 501호 (화원읍)",35.7980284,128.496292,2,,,,,,,,,,,,,,,
유나이티드어학원,"대구광역시 달성군 화원읍 화암로 71 , 501호 (화원읍)",35.7980284,128.496292,2,,,,,,,,,,,,,,,
브릭스영어수학학원,대구광역시 달성군 다사읍 서재로 99-1 (다사읍),35.8724817,128.497118,2,,,,,,,,,,,,,,,
아이손음악학원,"대구광역시 달성군 다사읍 대실역북로 55 , 301동 201호  (다사읍, 대실역 동화 아이위시)",35.861379,128.4664854,2,,,,,,,,,,,,,,,
이쌤앤이쌤학원,"대구광역시 달성군 화원읍 성화로6길 22 , 3층 (화원읍, 성산빌딩)",35.8019417,128.4910907,2,,,,,,,,,,,,,,,
계명오렌지미술학원,"대구광역시 달성군 다사읍 대실역북로 38 , 1층 106,107호 (다사읍, 대실역청아람 1단지)",35.8606858,128.4691742,2,,,,,,,,,,,,,,,
한솔플러스영어학원,"대구광역시 달성군 다사읍 대실역북로1길 19 , 2층 (다사읍)",35.8593974,128.465102,2,,,,,,,,,,,,,,,
펀즈미술학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 4층 (화원읍)",35.8105507,128.5087576,2,,,,,,,,,,,,,,,
레마영수학원,"대구광역시 달성군 다사읍 서재로24길 2 , 1·3층 일부 (다사읍)",35.8727427,128.4976567,2,,,,,,,,,,,,,,,
JK수학학원,"대구광역시 달성군 다사읍 대실역북로 9 , 401호 (다사읍)",35.8580474,128.466219,2,,,,,,,,,,,,,,,
고릴라수학학원,"대구광역시 달성군 다사읍 달구벌대로 889 , 402호 (다사읍, 대흥빌딩)",35.8412747,128.7045746,2,,,,,,,,,,,,,,,
다비수수학과학학원,"대구광역시 달성군 다사읍 달구벌대로 848 , 3층 (다사읍)",35.8597545,128.4627246,2,,,,,,,,,,,,,,,
지앤비어학원,"대구광역시 달성군 다사읍 서재로 123 , 2층 (다사읍)",35.8745922,128.4969983,2,,,,,,,,,,,,,,,
유천점비상잉글리시아이학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 4층 (화원읍)",35.8105507,128.5087576,2,,,,,,,,,,,,,,,
학성수학학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 3층 (화원읍)",35.8105507,128.5087576,2,,,,,,,,,,,,,,,
에이블영어학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 3층 (화원읍)",35.8105507,128.5087576,2,,,,,,,,,,,,,,,
비상입시학원,"대구광역시 달성군 화원읍 비슬로539길 17 , 2층 (화원읍, 삼우청솔타운)",35.8099692,128.5080385,2,,,,,,,,,,,,,,,
일등수학과학학원,"대구광역시 달성군 화원읍 비슬로 2545 , 화원 이진캐스빌 상가 110동 4층(402,403,407호) (화원읍)",35.8029325,128.4949705,2,,,,,,,,,,,,,,,
더블�事슭피極�,"대구광역시 달성군 다사읍 죽곡1길 15 , 2층(201호) (다사읍)",35.8566618,128.4632948,2,,,,,,,,,,,,,,,
유기농수학학원,"대구광역시 달성군 다사읍 달구벌대로 866 , 701호 (다사읍)",35.8593802,128.4466289,2,,,,,,,,,,,,,,,
부스트영어학원,"대구광역시 달성군 화원읍 인흥길 35 , 2층 (화원읍)",35.8009462,128.499064,2,,,,,,,,,,,,,,,
센트럴1리딩클럽외국어학원,대구광역시 달성군 다사읍 달구벌대로 881 (다사읍),35.8578368,128.4659078,2,,,,,,,,,,,,,,,
차수학학원,"대구광역시 달성군 다사읍 대실역북로 12 , 6층 (다사읍)",35.8578501,128.4668988,2,,,,,,,,,,,,,,,
엑샘수학원,"대구광역시 달성군 다사읍 달구벌대로 881 , 7층 일부 (다사읍)",35.8578368,128.4659078,2,,,,,,,,,,,,,,,
이플실용음악학원,"대구광역시 달성군 다사읍 달구벌대로 852-1 , 4층 (다사읍)",35.8595698,128.4629472,2,,,,,,,,,,,,,,,
펀아트미술학원,"대구광역시 달성군 다사읍 죽곡1길 17 , 3층  (다사읍)",35.8566618,128.4632948,2,,,,,,,,,,,,,,,
행복한책&영어솔로몬영재학원,"대구광역시 달성군 다사읍 죽곡2길 6 , 2층일부 (다사읍, 강창태성그린시티)",35.8576633,128.461279,2,,,,,,,,,,,,,,,
클랑음악학원,"대구광역시 달성군 다사읍 죽곡2길 6 , 111동 B-101호 (다사읍, 강창태성그린시티)",35.8576633,128.461279,2,,,,,,,,,,,,,,,
바흐앤고흐음악미술학원,"대구광역시 달성군 다사읍 달구벌대로 802-1 , 2층 (다사읍, 강창한서꼼빠니아타운)",35.8609067,128.4597639,2,,,,,,,,,,,,,,,
삼성영어서재베스트학원,"대구광역시 달성군 다사읍 서재로30길 2 , 201호 (다사읍)",35.8757469,128.4974086,2,,,,,,,,,,,,,,,
이루다무용학원,"대구광역시 달성군 다사읍 죽곡1길 9 , 4층 (다사읍)",35.8566618,128.4632948,2,,,,,,,,,,,,,,,
KS수학전문학원,"대구광역시 달성군 다사읍 대실역남로 8 , 애플타운 301호 (다사읍)",35.8529729,128.4676665,2,,,,,,,,,,,,,,,
레슨짱피아노고고어린음악대어린화가들죽곡원음악미술학원,"대구광역시 달성군 다사읍 대실역남로 10 , 201호 (다사읍)",35.8534709,128.4658207,2,,,,,,,,,,,,,,,
이충열어학원,"대구광역시 달성군 다사읍 대실역남로 14 , 301호 (다사읍)",35.8534709,128.4658207,2,,,,,,,,,,,,,,,
다사키즈센터놀작마이아트미술학원,"대구광역시 달성군 다사읍 대실역북로 12 , 302호 (다사읍)",35.8578501,128.4668988,2,,,,,,,,,,,,,,,
아이러브(LOVE)피아노음악학원,"대구광역시 달성군 다사읍 서재로24길 29 , 2층 상가동 (다사읍, 신성서 진흥더블파크)",35.8727949,128.5005375,2,,,,,,,,,,,,,,,
YM수학YTT영어학원,대구광역시 달성군 다사읍 대실역남로 14 (다사읍),35.8508076,128.465932,2,,,,,,,,,,,,,,,
맨투맨수학학원,"대구광역시 달성군 화원읍 비슬로 2709 , 5층 (화원읍)",35.809397,128.5115265,2,,,,,,,,,,,,,,,
명심학원,"대구광역시 달성군 논공읍 논공로9길 39 , 2층 (논공읍, 경일아파트)",35.731144,128.4393805,2,,,,,,,,,,,,,,,
한솔플러스수학학원,"대구광역시 달성군 옥포면 돌미로 50 , 3층 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
한솔영어학원,"대구광역시 달성군 옥포면 돌미로 50 , 2층일부 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
무한도전댄스스포츠학원,"대구광역시 달성군 현풍면 비슬로 638 , 3층 (현풍면, 승호빌딩)",35.6936832,128.4396562,2,,,,,,,,,,,,,,,
영어의신이쌤영어학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 602호 (다사읍)",35.8581285,128.465523,2,,,,,,,,,,,,,,,
폴수학학원,"대구광역시 달성군 다사읍 대실역북로 88 , 4층 (다사읍)",35.8638556,128.4659784,2,,,,,,,,,,,,,,,
두드림입시학원,"대구광역시 달성군 옥포면 비슬로 2207 , 3층 (옥포면)",35.7879155,128.462099,2,,,,,,,,,,,,,,,
전강한GATE어학원,"대구광역시 달성군 다사읍 달구벌대로 878 , 4층 (다사읍)",35.8593802,128.4466289,2,,,,,,,,,,,,,,,
모아미술학원,"대구광역시 달성군 다사읍 달구벌대로 800-2 , 2층 (다사읍)",35.8620808,128.4587432,2,,,,,,,,,,,,,,,
정대장주니어영어학원,"대구광역시 달성군 다사읍 대실역북로 9 , 502호 (다사읍)",35.8580474,128.466219,2,,,,,,,,,,,,,,,
공부의달인죽곡학원,"대구광역시 달성군 다사읍 죽곡1길 19 , 3층(302호 일부) (다사읍)",35.8566039,128.4640161,2,,,,,,,,,,,,,,,
뉴민들레미술학원,"대구광역시 달성군 다사읍 달구벌대로174길 15 , 2층 일부 (다사읍)",35.8580856,128.4626463,2,,,,,,,,,,,,,,,
체리미술학원,"대구광역시 달성군 옥포면 돌미로 50 , 202호 일부 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
라엘음악학원,"대구광역시 달성군 옥포면 돌미로 50 , 202호 일부 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
해법멘토클래스학원,"대구광역시 달성군 화원읍 성암로1길 9 , 3층일부 (화원읍)",35.8019086,128.5096385,2,,,,,,,,,,,,,,,
드림트리음악미술학원,"대구광역시 달성군 현풍면 테크노상업로 46 , 501,502호 (현풍면)",35.6921852,128.4504959,2,,,,,,,,,,,,,,,
원탑영어수학학원,"대구광역시 달성군 현풍면 테크노상업로 20 , 702호 (현풍면)",35.6921852,128.4504959,2,,,,,,,,,,,,,,,
미예뜰미술학원,"대구광역시 달성군 옥포면 돌미로 52 , 302호 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
표음악학원,"대구광역시 달성군 다사읍 대실역남로2길 20 , 4층 (다사읍)",35.8571497,128.4650567,2,,,,,,,,,,,,,,,
상상톡톡팝콘미술학원,"대구광역시 달성군 다사읍 서재로7길 25 , 에코폴리스 동화아이위시3차 602동 204호 (다사읍)",35.8701731,128.4888089,2,,,,,,,,,,,,,,,
태오름수학학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 603호 (다사읍)",35.8581285,128.465523,2,,,,,,,,,,,,,,,
신수학학원,"대구광역시 달성군 화원읍 명천로 212 , 2층 (화원읍)",35.7997547,128.4953568,2,,,,,,,,,,,,,,,
맥길영어학원,"대구광역시 달성군 유가읍 테크노북로5길 5 , 202호 (유가읍)",35.6921852,128.4504959,2,,,,,,,,,,,,,,,
차일드유영어학원,"대구광역시 달성군 다사읍 대실역남로1길 32 , 1층 (다사읍)",35.8534709,128.4658207,2,,,,,,,,,,,,,,,
시매쓰학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 6층(602호 일부) (다사읍, MB PLAZA)",35.8581285,128.465523,2,,,,,,,,,,,,,,,
강림뮤엠영어학원,"대구광역시 달성군 옥포면 돌미로 52 , 303호 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
카이스트음악학원,"대구광역시 달성군 옥포면 돌미로2길 1 , 301호 (옥포면)",35.8150557,128.4924939,2,,,,,,,,,,,,,,,
어린음악대어린화가들세천원음악미술학원,"대구광역시 달성군 다사읍 세천북로 9 , 303호,304호 (다사읍)",35.8773784,128.4740954,2,,,,,,,,,,,,,,,
칸타빌레음악학원,"대구광역시 달성군 옥포면 돌미로 52 , 301호 (옥포면)",35.7896321,128.463792,2,,,,,,,,,,,,,,,
어린음악대어린화가들테크노폴리스원음악미술학원,"대구광역시 달성군 유가면 테크노상업로 100 , 702호 (유가면)",35.6921852,128.4504959,2,,,,,,,,,,,,,,,
M2음악미술학원,"대구광역시 달성군 유가면 테크노북로5길 5 , 501호,502호 (유가면)",35.6774198,128.4554311,2,,,,,,,,,,,,,,,
아트스토리미술학원,"대구광역시 달성군 논공읍 논공로15길 16-15 , 3층 (논공읍)",35.7297884,128.4423826,2,,,,,,,,,,,,,,,
