학원명,학원주소,Latitude,Longitude,,,,,,,,,,,,,,,,
어린화가들서재원미술학원,"대구광역시 달성군 다사읍 서재로20길 15-6 , 1층 일부 (다사읍)",35.8718784,128.4987067,,,,,,,,,,,,,,,,
공터영어어학원,"대구광역시 달성군 유가읍 테크노상업로 120 , 3층(308호) (유가읍, 테크노폴리스 M스퀘어+)",35.6931172,128.4630248,,,,,,,,,,,,,,,,
두드림푸르넷학원,"대구광역시 달성군 다사읍 대실역북로 88 , 2층 (다사읍)",35.8638556,128.4659784,,,,,,,,,,,,,,,,
세천EIE어학원,"대구광역시 달성군 다사읍 세천로 144 , 2층 일부 (다사읍)",35.8726767,128.4756405,,,,,,,,,,,,,,,,
오렌지미술학원,"대구광역시 달성군 옥포읍 비슬로447길 56 , 상가 117동 2층(203호 일부) (옥포읍, 미진이지비아)",35.7957037,128.4666535,,,,,,,,,,,,,,,,
현풍박코딩컴퓨터학원,"대구광역시 달성군 유가읍 테크노공원로 77 , 6층(601호) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
드림캐쳐독서실,"대구광역시 달성군 화원읍 화원로1길 1 , 5층 (화원읍)",35.8052726,128.5005804,,,,,,,,,,,,,,,,
서재센터리브로아르츠미술학원,"대구광역시 달성군 다사읍 서재로7길 25 , 상가 602동 2층(203호) (다사읍, 에코폴리스 동화 아이위시 3차)",35.8701731,128.4888089,,,,,,,,,,,,,,,,
아임수학아임과학학원,"대구광역시 달성군 다사읍 대실역남로 16 , 5층 (다사읍)",35.8564057,128.4640826,,,,,,,,,,,,,,,,
다사에꼴드에땅미술학원,"대구광역시 달성군 다사읍 대실역남로2길 20-6 , 4층 (다사읍)",35.8571497,128.4650567,,,,,,,,,,,,,,,,
브레멘음악학원,"대구광역시 달성군 다사읍 서재로7길 25 , 상가 601동 2층(205호) (다사읍, 에코폴리스 동화 아이위시 3차)",35.8701731,128.4888089,,,,,,,,,,,,,,,,
KS브레노스매쓰몽수학학원,"대구광역시 달성군 다사읍 대실역남로 10 , 2층(202호) (다사읍)",35.8508076,128.465932,,,,,,,,,,,,,,,,
아트마인미술학원,"대구광역시 달성군 다사읍 세천로 160 , 상가 301동 202호 (다사읍, 북죽곡엠코타운더솔레뉴)",35.8746539,128.4713227,,,,,,,,,,,,,,,,
한솔플러스영어탑학원,"대구광역시 달성군 유가읍 테크노상업로 112 , 4층(404호) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
이지잉글리시NE능률주니어랩영어학원,"대구광역시 달성군 화원읍 비슬로 2545 , 화원 이진캐스빌 상가 110동 4층(401호) (화원읍)",35.8029325,128.4949705,,,,,,,,,,,,,,,,
정상ACE어학원,"대구광역시 달성군 유가읍 테크노상업로 98 , 3층(306호) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
제2호관리드앤톡영어학원,"대구광역시 달성군 다사읍 죽곡2길 6 , 111동 3층(303호) (다사읍, 강창태성그린시티)",35.8576633,128.461279,,,,,,,,,,,,,,,,
청람어학원,"대구광역시 달성군 유가읍 테크노공원로 77 , 7층(703호) (유가읍)",35.6774198,128.4554311,,,,,,,,,,,,,,,,
튼튼영어마스터어학원,"대구광역시 달성군 논공읍 남리길 32-3 , 2층 (논공읍)",35.72442,128.4494338,,,,,,,,,,,,,,,,
그림아트스튜디오미술학원,"대구광역시 달성군 다사읍 다사로 50 , 402동(201호,202호) (다사읍, 죽곡 삼정 그린코아 더 베스트)",35.8632884,128.461143,,,,,,,,,,,,,,,,
김쌤에스영어학원,"대구광역시 달성군 다사읍 대실역남로1길 26 , 월성빌딩 3층 (다사읍)",35.8534709,128.4658207,,,,,,,,,,,,,,,,
리드인독서중심학원,"대구광역시 달성군 옥포읍 돌미로 52 , 남도타워 201호 (옥포읍)",35.7896321,128.463792,,,,,,,,,,,,,,,,
하늘나무미술학원,"대구광역시 달성군 다사읍 대실역남로2길 20 , 신화빌딩 301호 (다사읍)",35.8509862,128.4677141,,,,,,,,,,,,,,,,
고릴라독서실,"대구광역시 달성군 다사읍 달구벌대로 889 , 403호 (다사읍, 대흥빌딩)",35.8412747,128.7045746,,,,,,,,,,,,,,,,
엠투엠수학과학학원,"대구광역시 달성군 다사읍 대실역남로1길 26 , 월성빌딩 2층 (다사읍)",35.8534709,128.4658207,,,,,,,,,,,,,,,,
중독어학원,"대구광역시 달성군 구지면 과학마을로 60 , 덕성빌딩 502호 (구지면)",35.6561086,128.4148694,,,,,,,,,,,,,,,,
뉴스타아이티(IT)교육학원,"대구광역시 달성군 유가읍 테크노중앙대로 240 , 한라하우젠트센트럴파크 상가 303호 (유가읍)",35.6918949,128.4581525,,,,,,,,,,,,,,,,
장앤김영어학원,"대구광역시 달성군 다사읍 달구벌대로 889 , 504호 (다사읍, 대흥빌딩)",35.8412747,128.7045746,,,,,,,,,,,,,,,,
GGE영어전문학원,"대구광역시 달성군 화원읍 명곡로 9 , 가동 2층 204호일부,205호 (화원읍, 명곡미래빌1단지 상가)",35.7990537,128.4979287,,,,,,,,,,,,,,,,
책나무옥포독서학원,"대구광역시 달성군 옥포읍 돌미로2길 1 , 제일빌딩 202호 (옥포읍)",35.7896321,128.463792,,,,,,,,,,,,,,,,
놀작구지미술학원,"대구광역시 달성군 구지면 과학마을로 54 , 만월빌딩 502호 (구지면)",35.6561086,128.4148694,,,,,,,,,,,,,,,,
세천푸르넷학원,"대구광역시 달성군 다사읍 세천남로 18 , 2층 (다사읍)",35.8746539,128.4713227,,,,,,,,,,,,,,,,
리틀리더스어학원,"대구광역시 달성군 화원읍 비슬로539길 11-11 , 3층 (화원읍)",35.8102244,128.5092155,,,,,,,,,,,,,,,,
청담토킹스타영어학원,"대구광역시 달성군 다사읍 서재로7길 25 , 602동 201호 (다사읍, 에코폴리스 동화 아이위시 3차)",35.8701731,128.4888089,,,,,,,,,,,,,,,,
아이윌영수전문학원,"대구광역시 달성군 다사읍 세천남로 26 , 세운빌딩 4층일부 (다사읍)",35.8746539,128.4713227,,,,,,,,,,,,,,,,
책나무구지국가산단독서학원,"대구광역시 달성군 구지면 과학마을로 42 , 오창빌딩 602호, 601호 일부 (구지면)",35.6561086,128.4148694,,,,,,,,,,,,,,,,
수학의문학원,"대구광역시 달성군 다사읍 대실역남로 8 , 애플타운 201호 (다사읍)",35.856941,128.4650023,,,,,,,,,,,,,,,,
유수정수학학원,"대구광역시 달성군 유가읍 테크노상업로 98 , 비슬타워 702호 (유가읍)",35.6931102,128.4601424,,,,,,,,,,,,,,,,
아트펀미술학원,"대구광역시 달성군 옥포읍 돌미로 48 , 301호 (옥포읍)",35.7896321,128.463792,,,,,,,,,,,,,,,,
잉글리시아이죽곡2학원,"대구광역시 달성군 다사읍 죽곡1길 17 , 201호 (다사읍)",35.8566618,128.4632948,,,,,,,,,,,,,,,,
독서국어학원,"대구광역시 달성군 화원읍 명천로 188 , 3층 (화원읍)",35.8005777,128.4979376,,,,,,,,,,,,,,,,
더케이에스학원,"대구광역시 달성군 화원읍 비슬로 2727 , 태평빌딩 3층 일부 (화원읍)",35.8003982,128.4934974,,,,,,,,,,,,,,,,
CMA수학학원,"대구광역시 달성군 다사읍 서재로7길 25 , 601동 304호 (다사읍, 에코폴리스 동화 아이위시 3차)",35.8701731,128.4888089,,,,,,,,,,,,,,,,
베가영어학원,"대구광역시 달성군 옥포읍 돌미로 65 , 401호 (옥포읍)",35.7896321,128.463792,,,,,,,,,,,,,,,,
스카이루트수학과학학원,"대구광역시 달성군 다사읍 대실역남로 2 , 601호 602호 (다사읍)",35.8571497,128.4650567,,,,,,,,,,,,,,,,
더함미술학원,"대구광역시 달성군 다사읍 대실역남로1길 34 , 오션빌딩 1층 (다사읍)",35.8529729,128.4676665,,,,,,,,,,,,,,,,
강진원영어학원,"대구광역시 달성군 논공읍 논공로15길 16-15 , 2층 (논공읍)",35.7297884,128.4423826,,,,,,,,,,,,,,,,
행복한논술&스피치학원,"대구광역시 달성군 다사읍 죽곡1길 19 , 나비타워 501호 (다사읍)",35.8566039,128.4640161,,,,,,,,,,,,,,,,
마이탑수학학원,"대구광역시 달성군 다사읍 다사로 50 , 401동 305호 (다사읍, 죽곡 삼정 그린코아 더 베스트)",35.8632884,128.461143,,,,,,,,,,,,,,,,
박연희음악학원,"대구광역시 달성군 화원읍 성화로6길 22 , 2층 (화원읍, 성산빌딩)",35.8019417,128.4910907,,,,,,,,,,,,,,,,
바하음악학원,"대구광역시 달성군 화원읍 화원로 10 , 2층 (화원읍, 영남APT)",35.8060175,128.5009114,,,,,,,,,,,,,,,,
세기입시학원,대구광역시 달성군 다사읍 서재로 100-1 (다사읍),35.8724582,128.4975686,,,,,,,,,,,,,,,,
아마데우스음악학원,"대구광역시 달성군 다사읍 서재로30길 17 , 201호 (다사읍, 서재보성타운)",35.8766763,128.4997633,,,,,,,,,,,,,,,,
아이미술피아노학원,대구광역시 달성군 다사읍 서재로 120 화진금봉상가 301호302호,35.8743781,128.4989542,,,,,,,,,,,,,,,,
세종독서실학원,대구광역시 달성군 논공읍 논공로11길 3,35.7281546,128.4403098,,,,,,,,,,,,,,,,
북동음악보습학원,"대구광역시 달성군 논공읍 논공로5길 96 , 1층, 2층 (논공읍)",35.7287442,128.4410227,,,,,,,,,,,,,,,,
어린음악대어린화가들왕선원학원,"대구광역시 달성군 다사읍 대실역북로1길 29-4 , 4층 일부 (다사읍, 대산빌딩)",35.8602095,128.4641678,,,,,,,,,,,,,,,,
다사소리숲음악학원,대구광역시 달성군 다사읍 다사역로 5,35.8631059,128.4588986,,,,,,,,,,,,,,,,
계명컴퓨터학원,"대구광역시 달성군 다사읍 달구벌대로 812 , 상가 2층 (다사읍, 강창하이츠)",35.8610178,128.4608471,,,,,,,,,,,,,,,,
아이비츠명곡학원,"대구광역시 달성군 화원읍 명천로 222 , 3층 (화원읍)",35.7994077,128.4944784,,,,,,,,,,,,,,,,
보성계명음악학원,"대구광역시 달성군 다사읍 서재로30길 17 , 2층 (다사읍, 서재보성타운)",35.8768778,128.4997319,,,,,,,,,,,,,,,,
명곡늘푸른학원,"대구광역시 달성군 화원읍 비슬로508길 22 , 2층 (화원읍,향유교회)",35.8000184,128.4954503,,,,,,,,,,,,,,,,
장예한음악학원,대구광역시 달성군 화원읍 화암로 69  301호 일부,35.7978949,128.4960876,,,,,,,,,,,,,,,,
뮤엠영어명곡어학원,"대구광역시 달성군 화원읍 화암로 69 , 3층 (화원읍)",35.7978949,128.4960876,,,,,,,,,,,,,,,,
표현필아트미술학원,"대구광역시 달성군 화원읍 비슬로 2545 , 화원 이진캐스빌 110동 4층(409,410호) (화원읍)",35.8029325,128.4949705,,,,,,,,,,,,,,,,
라이크입시학원,"대구광역시 달성군 다사읍 대실역북로 11 , 5층  (다사읍)",35.8582034,128.4664314,,,,,,,,,,,,,,,,
쥴리어드음악학원,"대구광역시 달성군 화원읍 화암로 120 , 205호 (화원읍, 명곡미래빌4단지)",35.798101,128.4998716,,,,,,,,,,,,,,,,
예일영수학원,"대구광역시 달성군 화원읍 비슬로 2597 , 7층 (화원읍)",35.8047842,128.5005441,,,,,,,,,,,,,,,,
지앤비(GnB)스페셜입시학원,"대구광역시 달성군 유가읍 테크노상업로 120 , 401호 (유가읍, 엠스퀘어플러스)",35.6930616,128.4631245,,,,,,,,,,,,,,,,
논공유나이티드어학원,"대구광역시 달성군 논공읍 논공로9길 38 , 2층 (논공읍)",35.7307069,128.439896,,,,,,,,,,,,,,,,
아가페피아노학원,대구광역시 달성군 구지면 창리로11길 33 (구지면),35.6585798,128.4129748,,,,,,,,,,,,,,,,
비엔나음악학원,"대구광역시 달성군 화원읍 성암로1길 19 , 4층 (화원읍)",35.8019945,128.5097984,,,,,,,,,,,,,,,,
거꾸로보기미술학원,"대구광역시 달성군 다사읍 서재로 120 , 2층 (다사읍, 서재화진금봉타운)",35.8743781,128.4989542,,,,,,,,,,,,,,,,
이재우입시학원,"대구광역시 달성군 논공읍 논공로21길 14-16 , 2층 (논공읍)",35.7304406,128.4458849,,,,,,,,,,,,,,,,
아뜰리에호연미술학원,"대구광역시 달성군 현풍면 테크노중앙대로 325-51 , 호연빌1층 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
D&J영수학원,"대구광역시 달성군 다사읍 달구벌대로 790 , 상가동 2층 (다사읍, 강창1차삼산타운)",35.8616634,128.4582935,,,,,,,,,,,,,,,,
두손음악학원,"대구광역시 달성군 화원읍 성암로 16-27 , 1층 (화원읍)",35.8006654,128.5095089,,,,,,,,,,,,,,,,
피아노치는아이들음악학원,"대구광역시 달성군 화원읍 명곡로 10 , 2층 (화원읍, 명곡미래빌2단지 상가)",35.799377,128.495287,,,,,,,,,,,,,,,,
더셀파학원,"대구광역시 달성군 다사읍 달구벌대로174길 17-7 , 3층 (다사읍)",35.8577888,128.4620002,,,,,,,,,,,,,,,,
줄리앙미술학원,"대구광역시 달성군 논공읍 논공로9길 42 , 2층일부 (논공읍)",35.7307652,128.4402291,,,,,,,,,,,,,,,,
위즈덤입시외국어학원,대구광역시 달성군 화원읍 명천로 216 (화원읍),35.7996181,128.4950318,,,,,,,,,,,,,,,,
하버드독서실,"대구광역시 달성군 화원읍 명천로 194 , 4층 (화원읍)",35.8003937,128.4973335,,,,,,,,,,,,,,,,
아이엘이(ILE)학원,대구광역시 달성군 다사읍 달구벌대로 848 (다사읍),35.8597545,128.4627246,,,,,,,,,,,,,,,,
미소어학원,"대구광역시 달성군 화원읍 명곡로 14 , 4층 (화원읍)",35.7984248,128.4961097,,,,,,,,,,,,,,,,
전창신수학학원,"대구광역시 달성군 화원읍 인흥길 35 , 3층 (화원읍)",35.8009462,128.499064,,,,,,,,,,,,,,,,
대구화원점멘토즈독서실,"대구광역시 달성군 화원읍 명천로 234 , 4층 (화원읍)",35.7989202,128.4931156,,,,,,,,,,,,,,,,
늘푸른독서실,"대구광역시 달성군 논공읍 논공로5길 148 , 2층 (논공읍)",35.7294396,128.4438277,,,,,,,,,,,,,,,,
더함동아학원,대구광역시 달성군 화원읍 화암로 65,35.7977988,128.4957772,,,,,,,,,,,,,,,,
사관입시학원,"대구광역시 달성군 화원읍 비슬로 2717 , 4층 (화원읍)",35.8096813,128.5122841,,,,,,,,,,,,,,,,
화진음악학원,"대구광역시 달성군 다사읍 서재로 113 , 2층 (다사읍)",35.8736496,128.4971641,,,,,,,,,,,,,,,,
수입시학원,"대구광역시 달성군 화원읍 비슬로 2723 , 5층(501호) (화원읍)",35.8099234,128.5127758,,,,,,,,,,,,,,,,
리더스독서실,대구광역시 달성군 다사읍 달구벌대로 838 (다사읍),35.8605828,128.4617983,,,,,,,,,,,,,,,,
빈음악학원,대구광역시 달성군 화원읍 비슬로539길 35 대곡역 삼성래미안 상가 205호 204호일부,35.8113563,128.5071062,,,,,,,,,,,,,,,,
솔바람음악학원,"대구광역시 달성군 화원읍 비슬로539길 35 , 상가 202호 (화원읍, 대곡역 래미안)",35.8113359,128.506995,,,,,,,,,,,,,,,,
지앤비(GnB)영어수학학원,대구광역시 달성군 화원읍 명천로 236 (화원읍),35.7988749,128.492956,,,,,,,,,,,,,,,,
예쁜소리음악학원,대구광역시 달성군 다사읍 대실역북로1길 29-1 (다사읍),35.8599876,128.4644588,,,,,,,,,,,,,,,,
웃는아이미술학원,대구광역시 달성군 다사읍 대실역북로1길 29-1 (다사읍),35.8599876,128.4644588,,,,,,,,,,,,,,,,
멘토수학학원,"대구광역시 달성군 다사읍 달구벌대로 859 , 5층일부 (다사읍, 동강타워)",35.859157,128.4640691,,,,,,,,,,,,,,,,
해법영어학원,대구광역시 달성군 화원읍 성암로1길 5  2층,35.8018192,128.5094709,,,,,,,,,,,,,,,,
삼성영어학원,"대구광역시 달성군 현풍면 테크노상업로 46 , 6002호 (현풍면)",35.6921852,128.4504959,,,,,,,,,,,,,,,,
자유미술학원,"대구광역시 달성군 논공읍 남리길 40-10 (논공읍,남리마을회관)",35.7241984,128.4494027,,,,,,,,,,,,,,,,
어린음악대서재원음악학원,"대구광역시 달성군 다사읍 서재로20길 15-6 , 1층 일부 (다사읍)",35.8718784,128.4987067,,,,,,,,,,,,,,,,
동경피아노학원,대구광역시 달성군 다사읍 죽곡1길 42 죽곡이편한세상상가 301동 203호,35.8545113,128.4630097,,,,,,,,,,,,,,,,
이제마체질독서실,대구광역시 달성군 화원읍 비슬로 2709  2층,35.809397,128.5115265,,,,,,,,,,,,,,,,
ELITE-GnB외국어학원,"대구광역시 달성군 다사읍 달구벌대로 889 , 5층(502호) (다사읍, 대흥빌딩)",35.857449,128.4664303,,,,,,,,,,,,,,,,
버클리음악학원,"대구광역시 달성군 다사읍 대실역북로1길 6 , 201호 (다사읍,죽곡휴먼시아1단지)",35.8595737,128.4666244,,,,,,,,,,,,,,,,
한우리독서논술학원,"대구광역시 달성군 화원읍 명천로 241 , 명곡미래빌5단지 상가 204,205호 (화원읍)",35.7979143,128.4928178,,,,,,,,,,,,,,,,
뮤즈음악학원,대구광역시 달성군 다사읍 대실역북로 26 대실역청아람 2단지 상가 232동209호,35.8585706,128.4686601,,,,,,,,,,,,,,,,
뮤직트리피아노학원,대구광역시 달성군 현풍면 현풍중앙로10길 80 (현풍면),35.6960668,128.4490636,,,,,,,,,,,,,,,,
계명청아람음악학원,대구광역시 달성군 다사읍 대실역북로 38 대실역청아람 1단지 상가 120동215호,35.8606858,128.4691742,,,,,,,,,,,,,,,,
옥포뮤엠영어학원,"대구광역시 달성군 옥포면 비슬로 2199 , 2층 (옥포면)",35.7885094,128.4623689,,,,,,,,,,,,,,,,
아이비티(IBT)일등어학원 명곡제1학원,"대구광역시 달성군 화원읍 화암로 71 , 402호  (화원읍)",35.7980284,128.496292,,,,,,,,,,,,,,,,
차수학논공스마트학원,"대구광역시 달성군 논공읍 논공로9길 66 , 3층 (논공읍)",35.7305003,128.4426541,,,,,,,,,,,,,,,,
행복한아이그린미술학원,대구광역시 달성군 현풍면 현풍동로 67 (현풍면),35.696223,128.4506755,,,,,,,,,,,,,,,,
윤선생영어숲서재학원,"대구광역시 달성군 다사읍 서재로 140 , 2층 (다사읍)",35.8759665,128.4972727,,,,,,,,,,,,,,,,
탑플러스입시학원,대구광역시 달성군 논공읍 남리길 32-3 (논공읍),35.72442,128.4494338,,,,,,,,,,,,,,,,
예일투탑학원,"대구광역시 달성군 화원읍 성화로4길 5 , 1층 (화원읍)",35.801317,128.4910991,,,,,,,,,,,,,,,,
뮤엠영어학원,대구광역시 달성군 다사읍 서재로 113 (다사읍),35.8736496,128.4971641,,,,,,,,,,,,,,,,
눈높이러닝센터서재학원,"대구광역시 달성군 다사읍 서재로 117 , 5층 (다사읍)",35.8739043,128.4970405,,,,,,,,,,,,,,,,
눈높이러닝센터화원학원,"대구광역시 달성군 화원읍 화원로 10 , 상가동 106동 2층(203호) (화원읍, 영남APT)",35.8060175,128.5009114,,,,,,,,,,,,,,,,
눈높이러닝센터유천학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 201호 (화원읍)",35.8105507,128.5087576,,,,,,,,,,,,,,,,
이펀수학영어학원,대구광역시 달성군 논공읍 남리길 6 (논공읍),35.726581,128.4483195,,,,,,,,,,,,,,,,
청담독서실,"대구광역시 달성군 다사읍 달구벌대로 879 , 3층 (다사읍)",35.8579782,128.4657071,,,,,,,,,,,,,,,,
눈높이러닝센터명곡학원,"대구광역시 달성군 화원읍 명곡로 14 , 301호,302호 (화원읍)",35.7984248,128.4961097,,,,,,,,,,,,,,,,
정대장어학원,"대구광역시 달성군 다사읍 대실역북로 9 , 6층(601호) (다사읍)",35.8580474,128.466219,,,,,,,,,,,,,,,,
쇼팽음악학원,"대구광역시 달성군 논공읍 논공로11길 34-11 (논공읍,새생명교회)",35.7307074,128.4407428,,,,,,,,,,,,,,,,
능률영어학원,"대구광역시 달성군 다사읍 죽곡1길 42 , 301동 301호 (다사읍)",35.8545113,128.4630097,,,,,,,,,,,,,,,,
IBTjunior영어학원,"대구광역시 달성군 화원읍 비슬로 2613 , 3층 (화원읍)",35.8052159,128.5022983,,,,,,,,,,,,,,,,
눈높이러닝센터강창학원,"대구광역시 달성군 다사읍 달구벌대로 805-1 , 3층 (다사읍)",35.862702,128.4598596,,,,,,,,,,,,,,,,
한솔플러스영어수학학원,대구광역시 달성군 화원읍 성암로1길 9  2층,35.8019086,128.5096385,,,,,,,,,,,,,,,,
에듀확인영어학원,"대구광역시 달성군 다사읍 달구벌대로 844 , 5층 (다사읍)",35.8600975,128.4623723,,,,,,,,,,,,,,,,
라벨비음악학원,"대구광역시 달성군 다사읍 다사역로 60 , 203호 (다사읍)",35.8680143,128.4570533,,,,,,,,,,,,,,,,
계명창의미술학원,대구광역시 달성군 다사읍 다사역로 60 다사이편한세상 301동 202호,35.8680143,128.4570533,,,,,,,,,,,,,,,,
문영부어학원,"대구광역시 달성군 다사읍 달구벌대로 844 , 3층,4층 (다사읍, 동산연합정형외과)",35.8600975,128.4623723,,,,,,,,,,,,,,,,
죠이피아노학원,"대구광역시 달성군 화원읍 성암로 25 , 상가동102호 (화원읍, 대구본리2단지)",35.8013846,128.5103588,,,,,,,,,,,,,,,,
키움학원,"대구광역시 달성군 화원읍 명곡로 16 , 201호 (화원읍)",35.7982452,128.4961595,,,,,,,,,,,,,,,,
구정남수학전문학원,"대구광역시 달성군 다사읍 달구벌대로 875 , 5층 (다사읍)",35.858268,128.46536,,,,,,,,,,,,,,,,
스피드컴퓨터학원,"대구광역시 달성군 현풍읍 현풍동로 8 , 2층 (현풍읍)",35.6918671,128.447449,,,,,,,,,,,,,,,,
공터영어플레이팩토학원,"대구광역시 달성군 다사읍 대실역북로1길 19 , 3층 (다사읍)",35.8593974,128.465102,,,,,,,,,,,,,,,,
큰나무영어학원,"대구광역시 달성군 화원읍 성암로1길 19 , 4층 (화원읍)",35.8019945,128.5097984,,,,,,,,,,,,,,,,
SM영어학원,"대구광역시 달성군 다사읍 달구벌대로 866 , 5층 일부 (다사읍)",35.8593802,128.4466289,,,,,,,,,,,,,,,,
능률주니어랩영어학원,"대구광역시 달성군 다사읍 다사역로 39 , 3층 (다사읍)",35.8655629,128.4574865,,,,,,,,,,,,,,,,
특별한음악미술학원,대구광역시 달성군 다사읍 대실역북로1길 5-1 (다사읍),35.8583949,128.4663174,,,,,,,,,,,,,,,,
윤선생영어숲달성논공학원,대구광역시 달성군 논공읍 논공로9길 66 (논공읍),35.7305003,128.4426541,,,,,,,,,,,,,,,,
대실참조은독서실,대구광역시 달성군 다사읍 대실역북로 12 (다사읍),35.8578501,128.4668988,,,,,,,,,,,,,,,,
경대수학학원,대구광역시 달성군 다사읍 죽곡2길 6 (다사읍),35.8569029,128.4615145,,,,,,,,,,,,,,,,
시스템수학학원,대구광역시 달성군 화원읍 화원로 29-2  2층,35.8070258,128.4990367,,,,,,,,,,,,,,,,
머리맑음독서실,"대구광역시 달성군 화원읍 비슬로 2707 , 4~5층 (화원읍)",35.809148,128.5111564,,,,,,,,,,,,,,,,
다그림미술학원,"대구광역시 달성군 화원읍 화암로 69 , 301호 (화원읍)",35.7978949,128.4960876,,,,,,,,,,,,,,,,
웅진씽크빅학습센터서재학원,"대구광역시 달성군 다사읍 서재로30길 2 , 2층 일부 (다사읍)",35.8757469,128.4974086,,,,,,,,,,,,,,,,
대실머리맑음독서실,"대구광역시 달성군 다사읍 달구벌대로 859 (다사읍,동강타워)",35.859157,128.4640691,,,,,,,,,,,,,,,,
배선생영어학원,"대구광역시 달성군 화원읍 비슬로 2703 , 4층 (화원읍)",35.8089618,128.5108598,,,,,,,,,,,,,,,,
케이에스(KS)수학학원,"대구광역시 달성군 다사읍 달구벌대로 878 , 5층, 7층 (다사읍)",35.8593802,128.4466289,,,,,,,,,,,,,,,,
리틀계명피아노학원,"대구광역시 달성군 다사읍 대실역북로 16 , 죽곡청아람푸르지오상가 111동 101호 (다사읍,죽곡청아람 푸르지오1단지)",35.8508076,128.465932,,,,,,,,,,,,,,,,
뮤엠영어다사어학원,"대구광역시 달성군 다사읍 달구벌대로 877 , 701호 (다사읍)",35.8581285,128.465523,,,,,,,,,,,,,,,,
준기타교실실용음악학원,"대구광역시 달성군 다사읍 죽곡1길 16-6 , 1층 (다사읍)",35.8572081,128.4632468,,,,,,,,,,,,,,,,
EiE고려대학교국제어학원,"대구광역시 달성군 화원읍 비슬로 2723 , 6층 (화원읍)",35.8099234,128.5127758,,,,,,,,,,,,,,,,
예인음악학원,대구광역시 달성군 논공읍 남리3길 1 (논공읍),35.7240721,128.4501459,,,,,,,,,,,,,,,,
뮤직이너스음악학원,"대구광역시 달성군 다사읍 대실역남로2길 20-8 , 2층 (다사읍)",35.8571497,128.4650567,,,,,,,,,,,,,,,,
웰영어학원,"대구광역시 달성군 다사읍 달구벌대로 861 , 6층 (다사읍)",35.8593802,128.4466289,,,,,,,,,,,,,,,,
닥터캡영어학원,"대구광역시 달성군 다사읍 대실역북로1길 6 , 3층(302호,303호) (다사읍, 죽곡휴먼시아1단지)",35.8595737,128.4666244,,,,,,,,,,,,,,,,
유림독서실,"대구광역시 달성군 다사읍 서재로 120 , 124동 205호 (다사읍,서재화진금봉타운)",35.8743781,128.4989542,,,,,,,,,,,,,,,,
1수학학원,대구광역시 달성군 유가면 테크노상업로 96 (유가면),35.693267,128.4601102,,,,,,,,,,,,,,,,
더베스트수학학원,"대구광역시 달성군 다사읍 대실역북로1길 15 , 401호 (다사읍)",35.8591111,128.4654945,,,,,,,,,,,,,,,,
해님과친구들학원,"대구광역시 달성군 화원읍 비슬로 2717 , 5층 (화원읍)",35.8096813,128.5122841,,,,,,,,,,,,,,,,
웅진씽크빅학습센터다사학원,"대구광역시 달성군 다사읍 대실역북로1길 15 , 402호 (다사읍)",35.8591111,128.4654945,,,,,,,,,,,,,,,,
이우승수학전문학원,"대구광역시 달성군 화원읍 화암로 71 , 501호 (화원읍)",35.7980284,128.496292,,,,,,,,,,,,,,,,
유나이티드어학원,"대구광역시 달성군 화원읍 화암로 71 , 501호 (화원읍)",35.7980284,128.496292,,,,,,,,,,,,,,,,
브릭스영어수학학원,대구광역시 달성군 다사읍 서재로 99-1 (다사읍),35.8724817,128.497118,,,,,,,,,,,,,,,,
아이손음악학원,"대구광역시 달성군 다사읍 대실역북로 55 , 301동 201호  (다사읍, 대실역 동화 아이위시)",35.861379,128.4664854,,,,,,,,,,,,,,,,
이쌤앤이쌤학원,"대구광역시 달성군 화원읍 성화로6길 22 , 3층 (화원읍, 성산빌딩)",35.8019417,128.4910907,,,,,,,,,,,,,,,,
계명오렌지미술학원,"대구광역시 달성군 다사읍 대실역북로 38 , 1층 106,107호 (다사읍, 대실역청아람 1단지)",35.8606858,128.4691742,,,,,,,,,,,,,,,,
한솔플러스영어학원,"대구광역시 달성군 다사읍 대실역북로1길 19 , 2층 (다사읍)",35.8593974,128.465102,,,,,,,,,,,,,,,,
펀즈미술학원,"대구광역시 달성군 화원읍 비슬로539길 26 , 4층 (화원읍)",35.8105507,128.5087576,,,,,,,,,,,,,,,,
레마영수학원,"대구광역시 달성군 다사읍 서재로24길 2 , 1·3층 일부 (다사읍)",35.8727427,128.4976567,,,,,,,,,,,,,,,,
JK수학학원,"대구광역시 달성군 다사읍 대실역북로 9 , 401호 (다사읍)",35.8580474,128.466219,,,,,,,,,,,,,,,,
고릴라수학학원,"대구광역시 달성군 다사읍 달구벌대로 889 , 402호 (다사읍, 대흥빌딩)",35.8412747,128.7045746,,,,,,,,,,,,,,,,
다비수수학과학학원,"대구광역시 달성군 다사읍 달구벌대로 848 , 3층 (다사읍)",35.8597545,128.4627246,,,,,,,,,,,,,,,,
지앤비어학원,"대구광역시 달성군 다사읍 서재로 123 , 2층 (다사읍)",35.8745922,128.4969983,,,,,,,,,,,,,,,,
